date,Abra,Agusan_del_Norte,Agusan_del_Sur
2023-07-01,224.43676171624418,18.363170578074556,46.77062499671968
2023-07-02,231.67519394323628,147.10689873374972,204.54814929935705
2023-07-03,0.775518529925528,120.45264088023795,156.11797702064462
2023-07-04,0.0,168.01695281620556,150.07321596608577
2023-07-05,0.0,13.417883957798773,2.623849332539285
2023-07-06,0.0,5.3333702784753125,12.651578587070418
2023-07-07,25.575565893279496,25.056804815299902,50.772094895869465
2023-07-08,26.439754458117,60.95986108440656,33.437302658197446
2023-07-09,20.905830054688664,142.15847117910275,91.65106418096408
2023-07-10,0.022147585569588672,0.0,0.7989178160192567
2023-07-11,42.63708479313557,56.15711972835978,106.6983011116102
2023-07-12,69.93633570069791,169.54428341831616,135.5999089054526
2023-07-13,552.4938923676342,108.28718404053701,76.44861574212656
2023-07-14,205.07756856879183,19.19101534153633,27.99776594185796
2023-07-15,522.5201122474111,186.90388769217634,94.5621547619612
2023-07-16,46.36808981014487,70.22070196400519,102.64896467952227
2023-07-17,49.1122619539412,23.378944668374043,60.53337856403832
2023-07-18,32.85749956729475,211.12809228708625,177.9956363672688
2023-07-19,41.49719937455969,28.128176677839555,52.29103306361607
2023-07-20,18.226029173719567,128.07446765522712,101.62547040349403
2023-07-21,43.10664306707746,177.86299585636422,294.4564422311135
2023-07-22,69.6472536014322,69.17074028588097,146.01704310974037
2023-07-23,50.1020940294014,3.0670574619600424,1.1570498834618583
2023-07-24,291.8327772302712,38.66057067237824,21.259954645630394
2023-07-25,1807.3062092621656,0.30216146552044415,6.690678917253894
2023-07-26,3441.4520474878577,43.072339755273156,19.176242988086443
2023-07-27,627.6408292261386,41.538320006118,71.19386759743446
2023-07-28,82.96751842330978,38.86246902103952,69.57557623197897
2023-07-29,164.011119585233,28.541172751324922,52.100222001624665
2023-07-30,36.95706702537201,11.566554706322819,30.11076897027258
2023-07-31,49.516723107033116,15.968548659279413,43.59487941361003
2023-08-01,475.67058144846277,0.0,0.0
2023-08-02,882.4202265138152,0.0,0.0
2023-08-03,216.37225319423285,8.297928565104488,13.439701889159778
2023-08-04,44.038151290759316,5.781399021860168,17.864176730342447
2023-08-05,146.1752817819545,0.0,0.5260531960181819
2023-08-06,76.6867989011524,0.0,0.2478906112967186
2023-08-07,63.29495805309665,0.03948281781946718,0.585306015821502
2023-08-08,121.24589775734285,0.0,0.0
2023-08-09,63.137938692422914,13.832102340200674,16.92798574225417
2023-08-10,7.201741586332798,71.76634228370878,163.04365354371302
2023-08-11,35.21914208599549,32.74226468353875,93.36902222653202
2023-08-12,0.0,156.26783989163727,62.5653981329168
2023-08-13,0.0,33.585841167585656,83.96129015579965
2023-08-14,0.014965603078914879,2.2875749461735664,20.178856090434547
2023-08-15,4.879616272414535,140.96474480911678,40.737860442861276
2023-08-16,0.0,292.79254729380256,314.76622718250206
2023-08-17,39.871066398285,102.51236652479813,121.32284117340217
2023-08-18,0.0,23.97228105266104,42.009038766445634
2023-08-19,34.539674227538356,90.53389574133831,135.6927223893376
2023-08-20,28.479178876121725,69.20148688154259,87.79493729251433
2023-08-21,65.16221115246547,206.08066549791178,154.19557528555313
2023-08-22,2.587776022572671,24.046854011626113,33.89649438858033
2023-08-23,98.27875959558573,355.99008251084643,283.459913108286
2023-08-24,24.497328940025177,32.70124455026016,92.47665560295115
2023-08-25,1122.870672052557,2.2722598809027392,5.197206465778008
2023-08-26,1099.2342135521671,41.13534633349995,93.10758039392479
2023-08-27,414.6096967322386,119.57936913411136,217.05348986494727
2023-08-28,287.0302101649847,64.46310258948284,78.96819032941548
2023-08-29,1836.610239873534,0.0,0.0
2023-08-30,844.5034215485244,3.1281308468151474,9.333009667270888
2023-08-31,359.78099717842167,10.51706636917921,30.283389250216974
2023-09-01,764.6990397612719,29.89067452321411,48.84643331017145
2023-09-02,827.4114642996245,22.580483553437848,38.692398966764124
2023-09-03,392.7293545451682,4.166345554849376,11.230771779683359
2023-09-04,105.86469559655512,0.09376617665347375,0.2750920786440952
